DEPT,RDEEP_1,RSHAL_1,RMICRO_1,DENB_1,CALI_1,NEUT_1,GR_1,SP_1,DTCOMP_1,PEF_1,DTSH_1
862.8888,1.3879,1.111,0.6121,2.2287,12.2041,0.2737,71.2504,-82,118.3533,7.4304,290.3504
863.0412,1.4556,1.1694,0.6898,2.2466,12.1963,0.265,71.9275,-82.125,120.1903,7.1294,290.9555
863.1936,1.4974,1.2043,0.661,2.2564,12.2067,0.274,77.7387,-82.125,119.5266,7.0022,290.7452
863.346,1.5699,1.2432,0.739,2.2768,12.2169,0.2585,83.2219,-82.1875,119.7122,7.6883,292.6069
863.4984,1.7133,1.3449,0.7988,2.2989,12.2118,0.2674,87.0418,-81.8125,119.335,8.5325,293.154
863.6508,1.7411,1.3696,0.8784,2.3112,12.2298,0.2819,85.5833,-81.5,120.1675,8.4051,294.5919
863.8032,1.7211,1.354,0.9088,2.3022,12.2711,0.308,83.896,-81.1875,120.5523,9.1043,297.5154
863.9556,1.7432,1.3573,0.6659,2.3048,12.2812,0.3212,82.421,-81.6875,121.7693,8.7042,301.4491
864.108,1.6963,1.3296,0.8853,2.2981,12.443,0.3202,85.2166,-81.8125,121.2976,8.1081,302.4129
864.2604,1.7014,1.33,0.837,2.3137,12.5509,0.2968,80.5698,-81.5,121.4876,7.6729,303.4452
864.4128,1.7729,1.3833,0.8238,2.312,12.3017,0.305,81.9725,-81.75,121.6903,7.9347,304.7877
864.5652,1.8302,1.4279,0.7626,2.297,12.232,0.3184,80.6934,-82,121.4113,8.6818,302.3627
864.7176,1.8984,1.4676,0.8366,2.2886,12.2045,0.3361,82.0822,-82.5625,121.3222,8.5395,301.3981
864.87,1.7749,1.3679,0.9499,2.2918,12.1731,0.3144,76.8065,-82.875,123.5798,7.8158,297.0494
865.0224,1.5642,1.2261,0.6276,2.2595,12.1786,0.2901,74.0745,-83.4375,122.3151,7.2865,294.3671
865.1748,1.3929,1.1091,0.4691,2.2174,12.1526,0.2934,72.6856,-83.5,124.0749,6.844,296.9896
865.3272,1.2133,0.9725,0.482,2.1771,12.1689,0.2881,72.1052,-83.5625,124.876,6.5683,302.7924
865.4796,1.1754,0.9362,0.4142,2.174,12.1656,0.3082,68.5803,-83.5,125.3444,6.3895,306.8534
865.632,1.2917,1.0174,0.4368,2.1838,12.163,0.3222,70.8898,-83.5625,123.7024,6.509,310.0749
865.7844,1.3393,1.0484,0.552,2.2137,12.1656,0.3262,71.3716,-83.5,123.6959,6.5348,301.3859
865.9368,1.3158,1.0278,0.699,2.2272,12.1656,0.3119,68.835,-83.5,123.6788,6.4646,302.496
866.0892,1.2524,0.9895,0.4155,2.1954,12.1656,0.2883,61.1775,-83,124.4022,6.0297,300.5823
866.2416,1.1381,0.9157,0.3778,2.152,12.163,0.3274,59.939,-82.6875,124.6046,5.9907,295.7387
866.394,1.0697,0.8669,0.3709,2.1333,12.1656,0.3317,60.1777,-82.0625,124.8267,5.9456,298.2069
866.5464,1.0661,0.8619,0.412,2.1408,12.1689,0.3584,63.7026,-81.375,126.0435,5.6913,301.1468
866.6988,1.1199,0.9084,0.4003,2.1508,12.176,0.3444,64.6379,-80.625,126.3978,5.6429,299.1059
866.8512,1.1776,0.9441,0.4525,2.167,12.163,0.37,65.2342,-80.5,126.0036,5.5244,299.2302
867.0036,1.184,0.9528,0.4805,2.1859,12.1656,0.3432,65.3557,-80.25,125.107,5.756,300.2446
867.156,1.2076,0.9765,0.4803,2.1974,12.1577,0.3382,65.2712,-80.0625,125.4481,5.9093,301.1148
867.3084,1.2148,0.9885,0.4592,2.2002,12.163,0.2932,63.5037,-79.1875,125.583,5.9241,302.3398
867.4608,1.2024,0.9653,0.4285,2.2014,12.1656,0.3273,63.7468,-78.1875,125.9479,6.221,302.9416
867.6132,1.1988,0.9738,0.4984,2.204,12.1801,0.3308,64.1114,-77.875,126.1712,6.0127,303.5061
867.7656,1.2071,0.9772,0.425,2.1949,12.1656,0.3439,67.216,-77.625,126.2337,6.3517,304.9651
867.918,1.2064,0.9823,0.4889,2.1988,12.1656,0.318,70.5077,-77.4375,127.0707,6.2485,303.6811
868.0704,1.2014,0.9716,0.5429,2.1966,12.1681,0.2944,73.3033,-77.6875,127.7052,6.5836,310.3365
868.2228,1.2706,1.0313,0.5048,2.2065,12.1656,0.3215,74.8834,-77.75,127.5378,6.5145,312.2258
868.3752,1.345,1.0918,0.5712,2.2149,12.1719,0.3209,79.1872,-77.875,124.574,6.981,310.5048
868.5276,1.395,1.1236,0.7242,2.2293,12.1268,0.3282,76.3457,-78.125,123.946,6.9061,303.8376
868.68,1.4547,1.1761,0.5232,2.2339,12.171,0.3107,75.5412,-78.375,124.4887,7.1589,301.2251
868.8324,1.4094,1.1475,0.6175,2.2365,12.1165,0.3375,74.5738,-78.4375,125.7445,6.5349,293.2007
868.9848,1.359,1.1068,0.5636,2.225,12.1504,0.3417,76.8175,-78.3125,125.1286,6.7476,293.9283
869.1372,1.4375,1.1599,0.4584,2.2223,12.1165,0.3342,78.5944,-78.5,124.3405,6.8462,281.3622
869.2896,1.5823,1.2661,0.6051,2.2298,12.127,0.3055,78.5299,-78.625,123.4535,7.438,276.8347
869.442,1.7468,1.378,0.7747,2.2672,12.127,0.3013,77.4349,-78.9375,123.0874,7.6986,273.014
869.5944,1.7575,1.4037,0.8602,2.2974,12.1296,0.2988,77.0702,-79.375,121.7657,8.507,273.3272
869.7468,1.6038,1.3063,0.6168,2.2863,12.1192,0.2968,75.1255,-79.5,121.5411,8.6501,274.965
869.8992,1.4049,1.1722,0.5762,2.2419,12.1374,0.3175,74.9163,-79.8125,122.6059,8.7494,276.9514
870.0516,1.2223,1.0374,0.5588,2.2106,12.1296,0.3239,76.2533,-79.9375,125.3934,8.3437,292.453
870.204,1.1587,0.9932,0.5228,2.1995,12.127,0.3331,72.3638,-79.875,126.8284,8.4295,301.4236
870.3564,1.1369,0.9782,0.4837,2.1896,12.1331,0.3228,71.0113,-80.4375,126.7194,8.5971,303.3564
870.5088,1.1028,0.9476,0.4824,2.1724,12.1322,0.3469,68.4588,-80.625,127.0757,8.2627,304.5694
870.6612,1.1075,0.9479,0.4374,2.1585,12.1424,0.3535,71.376,-81.1875,126.9258,7.9978,306.6871
870.8136,1.134,0.9675,0.4385,2.1567,12.133,0.3621,72.4426,-81.3125,125.9757,7.5077,305.6653
870.966,1.127,0.9638,0.513,2.1611,12.1529,0.3407,74.1453,-81.0625,126.7234,7.7939,305.9715
871.1184,1.1677,0.9998,0.4813,2.1855,12.145,0.346,72.322,-80.625,126.4922,7.5674,307.4204
871.2708,1.1757,1.0069,0.5103,2.1884,12.1497,0.3382,70.985,-79.8125,126.494,7.6,307.5688
871.4232,1.191,1.0106,0.4737,2.1927,12.1476,0.3392,72.3629,-79.5,126.3639,7.4195,307.9192
871.5756,1.2403,1.0385,0.4989,2.1979,12.1385,0.3214,71.8767,-79.5,126.4401,7.6184,310.4068
871.728,1.3112,1.0887,0.6489,2.2185,12.1579,0.3196,77.1033,-79.1875,126.1301,7.4861,313.0466
871.8804,1.388,1.1445,0.6475,2.243,12.163,0.3036,77.9122,-78.75,125.7552,7.1825,315.396
872.0328,1.4969,1.2221,0.6161,2.2596,12.1734,0.3204,81.3015,-78.5625,125.6744,6.9895,316.5766
872.1852,1.5672,1.2575,0.7884,2.2698,12.1689,0.3134,83.3678,-78.625,125.9765,6.7675,316.9552
872.3376,1.6116,1.2893,0.773,2.2793,12.1656,0.3312,85.9203,-78.9375,125.5812,6.5432,316.0008
872.49,1.6378,1.3185,0.7643,2.2868,12.181,0.311,88.6084,-78.8125,126.0089,6.2382,313.5921
872.6424,1.614,1.2923,0.7169,2.2895,12.177,0.3257,86.1408,-78.75,126.3915,6.3774,309.3628
872.7948,1.6205,1.3009,0.6545,2.2854,12.2045,0.31,86.0786,-79.125,125.8795,6.2552,307.8999
872.9472,1.5862,1.274,0.6887,2.2792,12.177,0.3273,84.2006,-79.625,125.3923,6.6245,307.2955
873.0996,1.5918,1.2633,0.75,2.2878,12.1835,0.3158,82.0994,-80.3125,125.2415,6.8006,308.1917
873.252,1.6751,1.3322,0.6547,2.2894,12.1861,0.3213,78.9302,-81.1875,124.8738,7.1562,307.3681
873.4044,1.7433,1.3837,0.9019,2.2976,12.1835,0.2949,81.416,-81.75,124.9921,7.4354,303.4792
873.5568,1.7534,1.3789,0.8395,2.3102,12.177,0.3149,85.0125,-82.1875,125.3503,7.563,306.7122
873.7092,1.7012,1.3466,0.8125,2.309,12.1835,0.3175,84.7522,-82.625,125.3755,7.8987,303.0814
873.8616,1.6312,1.2894,0.6591,2.2847,12.1861,0.3379,80.9842,-82.8125,125.2203,7.7537,301.8166
874.014,1.6089,1.2662,0.7211,2.2608,12.194,0.3072,78.0927,-83.1875,125.5747,7.7335,293.2449
874.1664,1.5123,1.1904,0.8168,2.263,12.1882,0.308,77.5998,-83.25,124.3505,7.1426,300.8064
874.3188,1.4233,1.1207,0.8087,2.2566,12.1835,0.3112,76.5059,-83.625,125.3876,7.0856,301.8708
874.4712,1.4306,1.1225,0.5048,2.2482,12.1861,0.3247,75.2993,-84,126.2228,6.8545,302.9594
874.6236,1.3147,1.0301,0.6361,2.2293,12.1743,0.3194,75.1512,-84.1875,126.9701,6.9596,306.9368
874.776,1.226,0.9612,0.6535,2.2298,12.1656,0.3132,75.3943,-84.3125,126.9549,6.6903,310.3733
874.9284,1.2831,1.0079,0.4473,2.2151,12.1801,0.3342,80.1001,-84.4375,126.947,6.4785,307.0584
875.0808,1.2548,0.988,0.5527,2.2121,12.163,0.35,75.8417,-84.6875,125.9777,6.2451,305.8305
875.2332,1.1904,0.943,0.6121,2.2235,12.1502,0.3512,72.6815,-84.5625,126.0929,6.1101,307.6809
875.3856,1.164,0.9169,0.5432,2.2228,12.1502,0.3208,65.3886,-84.625,126.461,6.0135,310.1882
875.538,1.063,0.8541,0.4706,2.193,12.1412,0.3285,61.8679,-84.625,126.8133,5.9547,306.3003
875.6904,0.959,0.7699,0.3802,2.1484,12.1476,0.3283,58.4859,-84.375,126.8416,6.0125,312.4413
875.8428,0.9334,0.7508,0.3677,2.1387,12.1502,0.3469,56.0549,-84.125,126.8427,6.356,307.726
875.9952,0.964,0.7767,0.4564,2.1415,12.1527,0.3318,58.3643,-84,126.6756,6.6541,298.1053
876.1476,1.0297,0.8188,0.4314,2.1666,12.1719,0.3487,61.665,-83.125,128.1502,6.708,292.5927
876.3,1.0831,0.8517,0.5478,2.1623,12.163,0.336,65.676,-83,129.8278,6.6973,301.7472
876.4524,1.0704,0.8353,0.4517,2.1494,12.1656,0.3298,63.4882,-82.5625,130.5905,6.7572,302.7988
876.6048,1.0561,0.8435,0.3809,2.1218,12.1774,0.334,61.8679,-82,131.4789,6.802,302.2478
876.7572,0.9878,0.7916,0.4053,2.111,12.155,0.3411,57.5393,-81.5,132.9222,6.2891,304.1375
876.9096,0.9242,0.7378,0.4559,2.1138,12.2045,0.3559,61.3509,-81,133.1001,5.9367,311.7993
877.062,0.8896,0.708,0.4085,2.1111,12.1652,0.342,59.7519,-80.25,132.4219,5.8723,318.8517
877.2144,0.9111,0.7248,0.4041,2.1089,12.2187,0.3476,61.2055,-79.3125,129.9654,6.02,321.8152
877.3668,1.0372,0.8078,0.383,2.1224,12.2221,0.3313,62.4989,-78.875,129.6163,6.272,315.8376
877.5192,1.2179,0.9378,0.6276,2.1839,12.2375,0.3134,69.3244,-78.4375,128.46,6.2727,318.6367
877.6716,1.3673,1.0458,0.7513,2.2245,12.2293,0.3158,73.8572,-77.875,123.9131,6.1721,307.5952
877.824,1.488,1.143,0.6099,2.2357,12.2375,0.3158,76.1666,-77.1875,122.8816,5.8055,301.4428
877.9764,1.4624,1.1215,0.492,2.2185,12.2375,0.3274,72.3986,-76.8125,123.9073,5.8635,295.5924
878.1288,1.3322,1.0322,0.5473,2.2098,12.2546,0.325,73.1046,-76.5625,124.1878,6.3448,284.1967
878.2812,1.2589,0.9775,0.5355,2.2089,12.2375,0.3507,72.3753,-76.3125,124.254,7.147,282.2993
878.4336,1.2232,0.9562,0.486,2.1939,12.2118,0.3526,73.4692,-75.6875,123.4165,7.103,279.3027
878.586,1.243,0.9704,0.4532,2.1876,12.177,0.3164,73.1719,-75.25,122.3913,7.3942,275.7187
878.7384,1.3167,1.0268,0.5929,2.1923,12.1835,0.3077,74.1346,-75.3125,121.5572,7.1978,268.2509
878.8908,1.4765,1.1437,0.7125,2.2258,12.1861,0.3011,78.1457,-75.8125,121.7152,7.7289,301.5653
879.0432,1.6766,1.2984,0.9004,2.2761,12.1835,0.3235,81.6706,-76.375,123.8328,6.9096,293.9986
879.1956,1.7973,1.3978,0.9778,2.3052,12.1994,0.3248,89.681,-76.9375,124.7732,7.0037,297.3701
879.348,1.91,1.4733,0.9642,2.3382,12.1835,0.3434,93.5705,-77.5,128.221,7.5318,316.9297
879.5004,1.9674,1.5256,0.8969,2.3408,12.1861,0.3481,97.217,-77.75,131.2343,8.8809,363.9737
879.6528,1.9789,1.5037,1.0349,2.3315,12.1743,0.3537,93.8915,-78,132.7139,9.465,378.3501
879.8052,1.9883,1.5265,0.839,2.3178,12.1835,0.342,98.3888,-78.25,132.6506,9.1332,384.1973
879.9576,1.9681,1.5031,0.8956,2.3063,12.1835,0.3554,95.4716,-78.6875,131.8417,9.2355,388.0885
880.11,1.9381,1.4582,0.9168,2.2997,12.1604,0.3251,98.0892,-79.75,130.6637,8.9655,377.1237
880.2624,1.8947,1.4253,1.0715,2.3024,12.1663,0.3436,95.3228,-81,129.983,9.6105,362.0359
880.4148,1.622,1.2184,0.9408,2.2924,12.1476,0.3253,96.0521,-82.25,127.8078,8.2303,352.9785
880.5672,1.4172,1.0728,0.6479,2.2488,12.1502,0.3276,86.8144,-83.6875,124.6657,7.5937,334.0827
880.7196,1.3147,0.9947,0.4341,2.2091,12.1476,0.282,76.8183,-84.4375,123.1503,6.4874,313.8645
880.872,1.2054,0.9203,0.6376,2.1984,12.1412,0.2738,69.344,-84.75,122.3689,6.3023,295.2765
881.0244,1.1753,0.8924,0.5743,2.2038,12.1685,0.2908,68.1736,-84.375,121.8306,5.8452,287.7213
881.1768,1.2269,0.9283,0.5634,2.183,12.1268,0.3254,63.8828,-85.0625,122.1566,5.6687,284.3752
881.3292,1.1823,0.9137,0.5309,2.1318,12.171,0.3315,56.3681,-84.8125,122.3372,5.4431,280.7977
881.4816,1.1391,0.8999,0.4526,2.089,12.1412,0.3202,49.7594,-84.625,124.5948,5.4654,281.5711
881.634,1.1114,0.8769,0.387,2.0717,12.1502,0.3011,48.8237,-83.875,124.937,5.4482,283.1678
881.7864,1.0225,0.8107,0.3623,2.0646,12.1476,0.3161,52.4343,-83,125.0637,5.6985,289.1784
881.9388,0.9096,0.7311,0.3266,2.0672,12.1412,0.3373,53.8429,-81.8125,125.4253,5.862,291.4531
882.0912,0.8189,0.6522,0.3143,2.0664,12.1502,0.3274,54.1602,-80.6875,125.8081,5.9778,293.1826
882.2436,0.7774,0.613,0.3369,2.0755,12.158,0.3144,51.2121,-80.125,125.1962,5.6147,295.2154
882.396,0.8052,0.6368,0.3292,2.0772,12.1552,0.3302,50.2896,-79.3125,125.7919,5.3322,293.0697
882.5484,0.8899,0.6964,0.4422,2.0734,12.1476,0.3415,47.4425,-78.8125,125.929,4.9635,291.8366
882.7008,0.9993,0.7581,0.4593,2.0749,12.1412,0.3368,44.8738,-78.875,125.8583,4.9594,291.2377
882.8532,0.9994,0.772,0.4177,2.0785,12.1476,0.3043,44.3877,-78.5625,125.4539,4.9831,291.6033
883.0056,0.8402,0.6599,0.3661,2.0846,12.1502,0.2995,48.9838,-78.4375,123.9342,4.9178,292.1847
883.158,0.8028,0.6338,0.3316,2.0981,12.1476,0.3187,55.6718,-78.25,123.7563,5.2974,291.9935
883.3104,0.8478,0.6571,0.3942,2.1397,12.1636,0.31,62.5012,-78.5,120.3164,5.8668,291.2075
883.4628,0.9472,0.7196,0.8002,2.1924,12.1502,0.3134,66.1477,-78.4375,124.0599,6.8179,291.7859
883.6152,1.1898,0.8899,0.5402,2.2356,12.1502,0.3072,71.2502,-78,123.2053,6.7278,293.157
883.7676,1.4336,1.0876,0.6149,2.2372,12.1476,0.331,71.1059,-77.75,122.069,7.0357,293.013
883.92,1.514,1.1473,0.588,2.2389,12.1412,0.3303,73.1722,-77.5625,122.0913,7.3855,292.6784
884.0724,1.6049,1.2072,0.8092,2.2542,12.1502,0.3271,74.6304,-77.6875,122.1356,7.5311,292.9163
884.2248,1.6735,1.2627,0.7496,2.2588,12.1476,0.3499,75.3597,-77.5625,120.6753,7.1223,292.493
884.3772,1.7017,1.2888,0.7628,2.2618,12.1636,0.3353,77.2968,-77.6875,120.4692,6.8973,290.9965
884.5296,1.6366,1.2587,0.6089,2.2624,12.1502,0.3375,77.4183,-77.5,120.3956,6.7238,289.4757
884.682,1.5879,1.2272,0.6035,2.2509,12.1476,0.3039,78.052,-77.125,121.0996,6.7664,288.2914
884.8344,1.4933,1.1714,0.6259,2.2478,12.1502,0.3385,76.358,-77.0625,121.2224,6.7543,288.3566
884.9868,1.4353,1.1354,0.6262,2.2465,12.1412,0.3223,71.9823,-76.9375,120.9885,7.1632,288.6978
885.1392,1.4396,1.1451,0.5246,2.258,12.1685,0.3129,72.2688,-77.4375,120.1886,7.2643,287.6114
885.2916,1.4547,1.1563,0.6097,2.2557,12.1397,0.297,72.4863,-78.0625,120.1164,7.5862,287.6318
885.444,1.5407,1.2426,0.6688,2.2739,12.1524,0.3052,73.969,-78.75,120.0034,7.7501,286.4653
885.5964,1.6692,1.3359,0.766,2.2978,12.1476,0.3086,78.4897,-79.3125,119.817,8.1856,284.9701
885.7488,1.7595,1.4172,0.84,2.3219,12.1502,0.2998,78.6634,-78.9375,118.2872,7.9959,283.4416
885.9012,1.8166,1.4592,0.7626,2.3182,12.1412,0.3098,81.9211,-78.875,118.1043,7.249,283.0455
886.0536,1.8263,1.4759,0.7887,2.319,12.1476,0.309,79.5189,-79.3125,118.6383,7.2276,282.6896
886.206,1.8011,1.4604,0.7927,2.3186,12.1502,0.309,82.4844,-79.5625,118.7006,7.5432,282.6976
886.3584,1.7848,1.4629,0.7579,2.3198,12.1636,0.2811,79.3484,-79.8125,119.143,8.3576,282.6553
886.5108,1.7854,1.4562,0.7678,2.3174,12.1476,0.2831,79.1053,-80.25,119.4684,7.9916,282.7579
886.6632,1.7964,1.4756,0.795,2.3091,12.1502,0.2925,79.2735,-80.75,119.6159,7.8821,282.4858
886.8156,1.8117,1.4921,0.73,2.3097,12.1476,0.3102,80.0743,-81,119.4578,7.3603,282.0585
886.968,1.8036,1.4879,0.7814,2.3127,12.144,0.2963,85.3008,-81.5625,119.4205,7.1823,280.029
887.1204,1.8014,1.4912,0.7405,2.3183,12.163,0.2962,82.8699,-82.1875,119.554,6.9118,279.1137
887.2728,1.7803,1.4863,0.7558,2.317,12.1707,0.3014,85.4458,-82.6875,120.0069,6.74,276.9713
887.4252,1.7563,1.4618,0.7476,2.3096,12.1939,0.319,81.5838,-82.9375,120.3038,6.6188,283.4355
887.5776,1.7213,1.4399,0.7375,2.311,12.1784,0.3137,80.1252,-83.125,120.2778,6.6297,281.8438
887.73,1.6979,1.4291,0.7474,2.2972,12.1784,0.2962,82.1939,-83.25,121.4903,6.8353,282.8309
887.8824,1.6971,1.4333,0.7238,2.2911,12.1743,0.2989,82.3152,-83.3125,121.7742,7.0303,281.2354
888.0348,1.7027,1.4408,0.7836,2.293,12.1784,0.3068,85.9616,-83.375,120.5371,7.0875,280.6499
888.1872,1.7081,1.4422,0.7941,2.2995,12.181,0.3152,82.4367,-83.6875,121.9658,6.9202,282.392
888.3396,1.6771,1.4313,0.7355,2.2931,12.1784,0.329,83.0881,-83.75,121.9897,6.7576,284.3154
888.492,1.6596,1.4164,0.7098,2.2915,12.1939,0.3362,79.8063,-83.75,122.8753,6.6614,284.7946
888.6444,1.636,1.4029,0.708,2.2877,12.181,0.3439,84.6682,-83.8125,123.0453,6.6177,287.1875
888.7968,1.6502,1.4147,0.7978,2.297,12.181,0.3283,82.3232,-83.8125,123.1357,6.8341,282.8051
888.9492,1.7097,1.4782,0.7249,2.3029,12.1784,0.3184,87.6714,-84,121.1236,6.7285,282.6525
889.1016,1.7327,1.4954,0.8916,2.3193,12.1715,0.3277,84.5111,-84.625,120.0364,6.7416,279.5245
889.254,1.7348,1.4959,0.8096,2.3232,12.2019,0.3103,87.5385,-84.8125,119.9809,6.6451,280.5805
889.4064,1.7191,1.494,0.8238,2.3186,12.1601,0.319,87.7506,-84.875,119.7573,6.7644,277.5281
889.5588,1.7256,1.4963,0.8099,2.3201,12.1967,0.3246,85.2234,-84.9375,119.6109,6.7535,275.0986
889.7112,1.7474,1.5019,0.7459,2.3134,12.1835,0.3473,85.8121,-85,119.595,6.575,274.1111
889.8636,1.7138,1.4811,0.8313,2.3029,12.1861,0.3442,84.7491,-85.5,118.3469,6.5977,258.9696
890.016,1.609,1.3884,0.7423,2.2972,12.177,0.3163,84.4807,-85.625,117.6285,6.5159,254.297
890.1684,1.4581,1.2793,0.6189,2.2765,12.1893,0.3055,75.9674,-85.875,117.0194,6.2433,242.5771
890.3208,1.3149,1.1486,0.4867,2.2475,12.1825,0.2954,69.231,-86,118.0171,6.0945,216.9096
890.4732,1.2202,1.0757,0.5271,2.2279,12.2352,0.3087,65.971,-86.1875,117.4393,6.438,201.1393
890.6256,1.2669,1.1173,0.538,2.2283,12.258,0.2864,70.7114,-86.1875,118.8464,7.5901,190.9658
890.778,1.4616,1.2762,0.6591,2.2503,12.3066,0.2924,75.1656,-86.3125,124.1292,7.9007,181.0778
890.9304,1.7209,1.4779,0.803,2.2632,12.4379,0.2994,82.0721,-86.5,129.8201,6.6932,181.5707
891.0828,2.0526,1.7609,0.8164,2.2734,12.6588,0.3498,87.5417,-86.9375,132.9172,5.6895,181.3377
891.2352,2.2363,1.9132,0.7843,2.2733,12.8797,0.3447,91.1609,-86.25,135.0715,5.5618,183.9048
891.3876,2.1911,1.871,0.7504,2.2671,12.8729,0.3485,88.3729,-85.5625,135.7181,6.5155,210.4305
891.54,2.0755,1.774,0.7881,2.268,12.8678,0.3205,86.2141,-85.375,137.3819,7.1128,260.903
891.6924,1.9567,1.6677,0.7135,2.2615,12.813,0.3376,86.3356,-85.5625,138.5735,7.1621,300.8123
891.8448,1.903,1.6156,0.7261,2.2514,12.7995,0.3411,93.5286,-86.25,138.4033,6.6843,349.5372
891.9972,1.8875,1.5932,0.6965,2.2496,12.7898,0.3479,96.052,-87.3125,138.1603,6.4237,353.1643
892.1496,1.8933,1.5929,0.7113,2.2495,12.7924,0.3319,94.4719,-88.625,139.3852,6.5499,368.1056
892.302,1.911,1.607,0.7774,2.2528,12.7898,0.3394,91.6471,-89.75,140.6195,5.877,392.7817
892.4544,1.9453,1.6348,0.7147,2.256,12.7102,0.3374,91.4413,-90.25,141.3605,5.2439,335.6569
892.6068,1.9895,1.6756,0.7373,2.2487,12.6921,0.3451,92.5352,-91.625,138.2941,4.863,323.1155
892.7592,2.045,1.7111,0.7712,2.2511,12.6665,0.3705,98.0958,-91.8125,136.2197,5.1067,275.0461
892.9116,2.1236,1.7729,0.7018,2.2446,12.6288,0.3825,99.7602,-92.25,133.3631,6.4022,275.0461
893.064,2.08,1.7413,0.6639,2.2555,12.5972,0.3824,96.1138,-92.9375,130.9384,7.4637,278.4715
893.2164,1.7763,1.4875,0.9523,2.2676,12.4713,0.3294,83.625,-93.25,126.4059,7.8361,301.4854
893.3688,1.4459,1.228,0.616,2.2533,12.3124,0.3068,72.4738,-93.3125,120.6289,6.9823,300.3932
893.5212,1.2504,1.0659,0.4696,2.2124,12.1808,0.3214,69.411,-93.4375,118.0746,6.588,296.125
893.6736,1.1157,0.9529,0.4197,2.1854,12.194,0.3464,68.2176,-93.25,116.7274,6.5231,296.6736
893.826,1.066,0.9024,0.5814,2.1796,12.1757,0.3589,66.3431,-93,118.2778,6.5715,294.3709
893.9784,1.0826,0.9245,0.4187,2.1683,12.1882,0.3427,64.3262,-92.25,119.7895,6.0085,300.4191
894.1308,1.0959,0.9198,0.4275,2.1613,12.1861,0.3303,64.9118,-92,120.1252,6.0079,303.2256
894.2832,1.0672,0.8909,0.5552,2.1716,12.1835,0.346,70.6446,-91,118.4964,5.9891,289.861
894.4356,1.1634,0.9456,0.4289,2.1992,12.177,0.3593,70.4907,-90.0625,117.4075,7.2754,276.2137
894.588,1.2637,1.0085,0.5476,2.249,12.1966,0.3338,69.6618,-89.1875,115.6052,7.5749,270.5533
894.7404,1.2493,0.9754,1.1979,2.2929,12.1835,0.2999,62.3929,-88,116.8695,7.7346,268.4778
894.8928,1.1988,0.9225,0.6359,2.2683,12.1835,0.2779,60.0905,-87.125,118.4844,7.0659,271.8147
895.0452,1.1283,0.8775,0.4517,2.1898,12.1882,0.3035,58.8531,-85.6875,120.0136,6.5474,277.0327
895.1976,0.995,0.7763,0.5841,2.1197,12.1835,0.3096,58.9507,-84.3125,128.2231,6.015,281.2442
895.35,0.9226,0.7185,0.5326,2.0939,12.1835,0.3247,56.2767,-83,127.7526,5.7247,289.9629
895.5024,0.9347,0.7329,0.4117,2.0923,12.177,0.3024,56.3982,-82.25,127.9626,5.8875,298.8155
895.6548,0.9639,0.7446,0.4228,2.0967,12.194,0.3142,56.8844,-81.4375,127.3823,5.8727,301.1689
895.8072,0.965,0.7249,0.5671,2.095,12.1835,0.3233,56.8036,-81.25,128.0831,5.7955,302.312
895.9596,0.9809,0.7432,0.4715,2.0824,12.1835,0.3314,53.1572,-81.3125,127.281,5.8067,306.355
896.112,0.9932,0.7422,0.3921,2.0888,12.1882,0.3197,50.3616,-81.5,128.0217,6.0629,312.5755
896.2644,0.9403,0.698,0.4195,2.0957,12.1835,0.3011,50.2161,-81.1875,128.8524,6.1329,314.3944
896.4168,0.9307,0.6798,0.4253,2.1131,12.1835,0.3112,54.0298,-80.875,128.9881,5.956,315.1212
896.5692,0.9759,0.7005,0.4299,2.1099,12.1854,0.3294,56.0962,-79.75,128.369,5.5889,316.1428
896.7216,0.9422,0.6644,0.4986,2.1169,12.1861,0.337,57.1733,-79.0625,128.2623,5.6684,315.1098
896.874,0.9233,0.65,0.4093,2.1149,12.1835,0.337,58.5861,-78.1875,126.2253,5.7201,311.5124
897.0264,0.9847,0.6902,0.3966,2.1286,12.1882,0.3252,60.5715,-77.4375,125.4401,6.1738,306.076
897.1788,0.9985,0.6972,0.502,2.1537,12.1835,0.3235,64.175,-77.3125,124.5648,6.084,298.8371
897.3312,1.0479,0.7106,0.5202,2.1774,12.1835,0.3089,63.3289,-76.9375,124.2912,6.1004,289.5836
897.4836,1.167,0.7731,0.4635,2.1834,12.1967,0.315,64.6252,-76.875,123.7843,5.9936,284.7756
897.636,1.1668,0.7844,0.4905,2.1692,12.1757,0.3158,63.2096,-76.125,125.1227,5.9305,285.6549
897.7884,1.0936,0.7453,0.4495,2.1457,12.1914,0.3303,57.7352,-75.875,124.3925,5.7545,289.0738
897.9408,1.0788,0.7474,0.3829,2.112,12.1743,0.3452,53.238,-75.375,125.6675,5.4403,289.7323
898.0932,1.0473,0.722,0.4951,2.0891,12.1835,0.3386,51.662,-74.3125,127.3603,5.3932,292.0833
898.2456,1.0141,0.7019,0.4756,2.0818,12.1835,0.3282,50.5681,-74.75,126.6614,5.3771,293.2703
898.398,1.0008,0.6868,0.4175,2.0699,12.1861,0.3117,48.3802,-74.875,126.5124,5.6496,293.516
898.5504,0.9353,0.631,0.3736,2.0672,12.1743,0.316,44.0144,-75,126.1863,5.838,291.4161
898.7028,0.8685,0.5921,0.3491,2.072,12.194,0.3301,44.136,-75.1875,125.7972,5.8343,290.5201
